customer_id,churn,tenure,monthly_charges,total_charges,contract,payment_method,feedback,sentiment,topic
CUST564,True,4,3200000.0,12800000.0,month-to-month,credit card,"I expect the price will be nice, but actually it cost more money",negative,price complaints
CUST565,False,12,2900000.0,34800000.0,one year,electronic check,"Flowers have a good colour and the bouquets so good, nice to receive",positive,bouquet preferences
CUST566,True,5,3305000.0,16705000.0,month-to-month,mailed check,"Bouquets arrived damaged , really dissapointing",negative,delivery issues
CUST567,False,10,3005000.0,30500000.0,two year,credit card,Flowers always arrive delightful ,positive,general feedback
CUST568,True,6,3000000.0,18000000.0,month-to-month,electronic check,I don't feel like I got good value for my money,negative,price complaints
CUST569,False,22,2605000.0,58300000.0,one year,mailed check,"The quality offered is really satisfied and great, must repeat the order",positive,product quality
CUST570,True,7,3100000.0,21700000.0,month-to-month,credit card,Expected better quality bouquets,negative,product quality
CUST571,False,15,27990000.0,419850.0,two year,electronic check,Highly recommend this service,positive,general feedback
CUST572,True,8,3405000.0,27600000.0,month-to-month,electronic check,Not happy with the flower variety,negative,bouquet preferences
CUST573,False,11,2805000.0,31305000.0,one year,credit card,Always satisfied with the bouquets,positive,bouquet preferences
CUST574,True,1,3500000.0,3500000.0,month-to-month,mailed check,Disappointed with the flower quality,negative,product quality
CUST575,False,17,2800000.0,47600000.0,two year,electronic check,Subscription brings joy every month,positive,general feedback
CUST576,True,2,2905000.0,5900000.0,month-to-month,credit card,Too costly for the bouquet size,negative,price complaints
CUST577,False,19,2705000.0,52205000.0,one year,mailed check,Consistently great flower quality,positive,product quality
CUST578,True,3,3000000.0,9000000.0,month-to-month,electronic check,Not satisfied with the delivery,negative,delivery issues
CUST579,False,14,2905000.0,41300000.0,two year,credit card,"Glad to be repeat the order in this store, nothing is bad",positive,product quality
CUST580,True,4,3200000.0,12800000.0,month-to-month,mailed check,"Price was too high, not as much as my expectation",negative,price complaints
CUST581,False,20,2705000.0,55000000.0,one year,credit card,This is the moderate and good price than the other stores,positive,price appreciation
CUST582,True,5,3305000.0,16705000.0,month-to-month,electronic check,Not happy with the flower variety,negative,product quality
CUST583,False,11,2805000.0,31305000.0,two year,mailed check,Always a joy to receive,positive,product quality
CUST584,True,6,3000000.0,18000000.0,month-to-month,credit card,Too expensive for the quality,negative,price complaints
CUST585,False,13,2900000.0,37700000.0,one year,electronic check,Very satisfied with the service,positive,general feedback
CUST586,True,7,3100000.0,21700000.0,month-to-month,mailed check,Disappointed with the flower freshness,negative,product quality
CUST587,False,10,3005000.0,30500000.0,two year,credit card,Flowers always arrive fresh,negative,product quality
CUST588,True,1,3505000.0,3505000.0,month-to-month,mailed check,Not satisfied with the service,negative,customer service
CUST589,False,15,27990000.0,419850.0,one year,credit card,High-quality flowers every time,negative,product quality
CUST590,True,2,2900000.0,5800000.0,month-to-month,electronic check,Price must be reduced because really costly for this size,negative,price complaints
CUST591,False,18,2800000.0,50400000.0,two year,mailed check,"Delivery package was frustrating and disappointing, bouquets are broken when arrive",negative,delivery issues
CUST592,True,3,3005000.0,9105000.0,month-to-month,credit card,Delivery times were unpredictable and take too long,negative,delivery quality
CUST593,False,16,2705000.0,44000000.0,one year,electronic check,"Really dissapointed with delivery issue, I already one year but nothing improve",negative,delivery quality
CUST594,True,4,3200000.0,12800000.0,month-to-month,mailed check,Products need improvement for better bouquets,negative,product quality
CUST595,False,12,2900000.0,34800000.0,two year,credit card,Flowers are always a pleasant surprise,negative,general feedback
CUST596,True,5,3305000.0,16705000.0,month-to-month,electronic check,Not worth the monthly fee,negative,price complaints
CUST597,False,20,2705000.0,55000000.0,one year,mailed check,Highly recommend for flower lovers,negative,general feedback
CUST598,True,6,3000000.0,18000000.0,month-to-month,credit card,Quality not as expected,negative,product quality
CUST599,False,22,2605000.0,58300000.0,two year,bank transfer,Love the monthly flower surprise,positive,general feedback
CUST600,True,7,3100000.0,21700000.0,month-to-month,mailed check,Too expensive for the offering,negative,price complaints
CUST601,False,11,2805000.0,31305000.0,one year,credit card,Very satisfied with the bouquets,positive,bouquet preferences
CUST602,True,8,3405000.0,27600000.0,month-to-month,electronic check,Not happy with the delivery service,negative,delivery issues
CUST603,False,10,3000000.0,30000000.0,one year,mailed check,Subscription is a great treat,positive,general feedback
CUST604,True,1,3500000.0,3500000.0,month-to-month,bank transfer,Disappointed with the flower freshness,negative,product quality
CUST605,False,14,2905000.0,41300000.0,two year,credit card,Flowers always arrive in perfect condition,positive,product quality
CUST606,True,2,2900000.0,5800000.0,month-to-month,mailed check,Too pricey for what's offered,negative,price complaints
CUST607,False,17,2800000.0,47600000.0,one year,electronic check,Always a wonderful experience,positive,general feedback
CUST608,True,3,3005000.0,9105000.0,month-to-month,credit card,Expected more variety,negative,bouquet preferences
CUST609,False,19,2705000.0,52205000.0,two year,mailed check,Subscription brings joy every month,positive,general feedback
CUST610,True,4,3200000.0,12800000.0,month-to-month,electronic check,Not satisfied with the bouquet size,negative,price complaints
CUST611,False,21,2605000.0,55605000.0,one year,credit card,Always happy with the flower quality,positive,product quality
CUST612,True,1,3500000.0,3500000.0,month-to-month,bank transfer,Disappointed with the flower freshness,negative,product quality
CUST613,False,13,2900000.0,37700000.0,two year,mailed check,Great customer service,positive,product quality
CUST614,True,2,2905000.0,5900000.0,month-to-month,electronic check,Too costly for the bouquet size,negative,product quality
CUST615,False,18,2800000.0,50400000.0,one year,credit card,Consistently impressed with the bouquets,positive,product quality
CUST616,True,3,3005000.0,9105000.0,month-to-month,mailed check,Not satisfied with the delivery,negative,product quality
CUST617,False,16,27990000.0,447840.0,two year,electronic check,Subscription is a great value,positive,product quality
CUST618,True,4,3200000.0,12800000.0,month-to-month,credit card,Quality has declined,negative,product quality
CUST619,False,12,2900000.0,34800000.0,one year,electronic check,Very happy with the service,positive,product quality
CUST620,True,5,3305000.0,16705000.0,month-to-month,mailed check,Not enough variety in bouquets,negative,product quality
CUST621,False,10,3005000.0,30500000.0,two year,credit card,Flowers always arrive fresh and beautiful,positive,product quality
CUST622,True,6,3000000.0,18000000.0,month-to-month,electronic check,Too expensive for the quality,negative,price complaints
CUST623,False,22,2605000.0,58300000.0,one year,mailed check,Consistently high-quality flowers,positive,product quality
CUST624,True,7,3100000.0,21700000.0,month-to-month,credit card,Expected better quality bouquets,negative,product quality
CUST625,False,15,27990000.0,419850.0,two year,electronic check,Highly recommend this service,positive,general feedback
CUST626,True,8,3405000.0,27600000.0,month-to-month,electronic check,Not happy with the flower variety,negative,bouquet preferences
CUST627,False,11,2805000.0,31305000.0,one year,credit card,Always satisfied with the bouquets,positive,bouquet preferences
CUST628,True,1,3500000.0,3500000.0,month-to-month,mailed check,Disappointed with the flower quality,negative,product quality
CUST629,False,17,2800000.0,47600000.0,two year,electronic check,Subscription brings joy every month,positive,general feedback
CUST630,True,2,2905000.0,5900000.0,month-to-month,credit card,Too costly for the bouquet size,negative,price complaints
CUST631,False,19,2705000.0,52205000.0,one year,mailed check,Consistently great flower quality,negative,product quality
CUST632,True,3,3000000.0,9000000.0,month-to-month,electronic check,Not satisfied with the delivery,negative,delivery issues
CUST633,False,14,2905000.0,41300000.0,two year,credit card,Great customer service and flowers,negative,customer service
CUST634,True,4,3200000.0,12800000.0,month-to-month,mailed check,Expected better quality,negative,product quality
CUST635,False,20,2705000.0,55000000.0,one year,credit card,Always impressed with the bouquets,negative,bouquet preferences
CUST636,True,5,3305000.0,16705000.0,month-to-month,electronic check,Not happy with the flower variety,negative,bouquet preferences
CUST637,False,11,2805000.0,31305000.0,two year,mailed check,Always a joy to receive,negative,general feedback
CUST638,True,6,3000000.0,18000000.0,month-to-month,credit card,Too expensive for the quality,negative,price complaints
CUST639,False,13,2900000.0,37700000.0,one year,electronic check,Very satisfied with the service,negative,general feedback
CUST640,True,7,3100000.0,21700000.0,month-to-month,mailed check,Disappointed with the flower freshness,negative,product quality
CUST641,False,10,3005000.0,30500000.0,two year,credit card,Flowers always arrive fresh,negative,product quality
CUST642,True,1,3505000.0,3505000.0,month-to-month,mailed check,Not satisfied with the service,negative,customer service
CUST643,False,15,27990000.0,419850.0,one year,credit card,High-quality flowers every time,negative,product quality
CUST644,True,2,2900000.0,5800000.0,month-to-month,electronic check,Too costly for the bouquet size,negative,price complaints
CUST645,False,18,2800000.0,50400000.0,two year,mailed check,Subscription is a great value,negative,price appreciation
CUST646,True,3,3005000.0,9105000.0,month-to-month,credit card,Not impressed with the flower variety,negative,bouquet preferences
CUST647,False,16,2705000.0,44000000.0,one year,electronic check,Always pleased with the service,negative,general feedback
CUST648,True,4,3200000.0,12800000.0,month-to-month,mailed check,Expected better quality,negative,product quality
CUST649,False,12,2900000.0,34800000.0,two year,credit card,Flowers are always a pleasant surprise,negative,general feedback
CUST650,True,5,3305000.0,16705000.0,month-to-month,electronic check,Not worth the monthly fee,negative,price complaints
CUST651,False,20,2705000.0,55000000.0,one year,mailed check,Highly recommend for flower lovers,positive,general feedback
CUST652,True,6,3000000.0,18000000.0,month-to-month,credit card,Quality not as expected,negative,general feedback
CUST653,False,22,2605000.0,58300000.0,two year,bank transfer,Love the monthly flower surprise,positive,general feedback
CUST654,True,7,3100000.0,21700000.0,month-to-month,mailed check,Too expensive for the offering,negative,general feedback
CUST655,False,11,2805000.0,31305000.0,one year,credit card,Very satisfied with the bouquets,positive,general feedback
CUST656,True,8,3405000.0,27600000.0,month-to-month,electronic check,Not happy with the delivery service,negative,general feedback
CUST657,False,10,3000000.0,30000000.0,one year,mailed check,Subscription is a great treat,positive,general feedback
CUST658,True,1,3500000.0,3500000.0,month-to-month,bank transfer,Disappointed with the flower freshness,negative,general feedback
CUST659,False,14,2905000.0,41300000.0,two year,credit card,Flowers always arrive in perfect condition,positive,general feedback
CUST660,True,2,2900000.0,5800000.0,month-to-month,mailed check,Too pricey for what's offered,negative,general feedback
CUST661,False,17,2800000.0,47600000.0,one year,electronic check,Always a wonderful experience,positive,general feedback
CUST662,True,3,3005000.0,9105000.0,month-to-month,credit card,Expected more variety,negative,general feedback
CUST663,False,19,2705000.0,52205000.0,two year,mailed check,Subscription brings joy every month,positive,general feedback
CUST664,True,4,3200000.0,12800000.0,month-to-month,electronic check,Not satisfied with the bouquet size,negative,price complaints
CUST665,False,21,2605000.0,55605000.0,one year,credit card,Always happy with the flower quality,positive,product quality
CUST666,True,1,3500000.0,3500000.0,month-to-month,bank transfer,Disappointed with the flower freshness,negative,product quality
CUST667,False,13,2900000.0,37700000.0,two year,mailed check,Great customer service,positive,customer service
CUST668,True,2,2905000.0,5900000.0,month-to-month,electronic check,Too costly for the bouquet size,negative,price complaints
CUST669,False,18,2800000.0,50400000.0,one year,credit card,Consistently impressed with the bouquets,positive,bouquet preferences
CUST670,True,3,3005000.0,9105000.0,month-to-month,mailed check,Not satisfied with the delivery,negative,delivery issues
CUST671,False,16,27990000.0,447840.0,two year,electronic check,Subscription is a great value,positive,price appreciation
CUST672,True,4,3200000.0,12800000.0,month-to-month,credit card,Quality has declined,negative,product quality
CUST673,False,12,2900000.0,34800000.0,one year,electronic check,Very happy with the service,positive,general feedback
CUST674,True,5,3305000.0,16705000.0,month-to-month,mailed check,Not enough variety in bouquets,negative,bouquet preferences
CUST675,False,10,3005000.0,30500000.0,two year,credit card,Flowers always arrive fresh and beautiful,positive,product quality
CUST676,True,6,3000000.0,18000000.0,month-to-month,electronic check,Too expensive for the quality,negative,price complaints
CUST677,False,22,2605000.0,58300000.0,one year,mailed check,Consistently high-quality flowers,positive,product quality
CUST678,True,7,3100000.0,21700000.0,month-to-month,credit card,Expected better quality bouquets,negative,product quality
CUST679,False,15,27990000.0,419850.0,two year,electronic check,Highly recommend this service,positive,general feedback
CUST680,True,8,3405000.0,27600000.0,month-to-month,electronic check,Not happy with the flower variety,negative,bouquet preferences
CUST681,False,11,2805000.0,31305000.0,one year,credit card,Always satisfied with the bouquets,positive,bouquet preferences
CUST682,True,1,3500000.0,3500000.0,month-to-month,mailed check,Disappointed with the flower quality,negative,product quality
CUST683,False,17,2800000.0,47600000.0,two year,electronic check,Subscription brings joy every month,positive,general feedback
CUST684,True,2,2905000.0,5900000.0,month-to-month,credit card,Too costly for the bouquet size,negative,price complaints
CUST685,False,19,2705000.0,52205000.0,one year,mailed check,Consistently great flower quality,positive,product quality
CUST686,True,3,3000000.0,9000000.0,month-to-month,electronic check,Not satisfied with the delivery,negative,delivery issues
CUST687,False,14,2905000.0,41300000.0,two year,credit card,Great customer service and flowers,positive,customer service
CUST688,True,4,3200000.0,12800000.0,month-to-month,mailed check,Expected better quality,negative,product quality
CUST689,False,20,2705000.0,55000000.0,one year,credit card,Always impressed with the bouquets,positive,bouquet preferences
CUST690,True,5,3305000.0,16705000.0,month-to-month,electronic check,Not happy with the flower variety,negative,bouquet preferences
CUST691,False,11,2805000.0,31305000.0,two year,mailed check,Always a joy to receive,positive,general feedback
CUST692,True,6,3000000.0,18000000.0,month-to-month,credit card,Too expensive for the quality,negative,price complaints
CUST693,False,13,2900000.0,37700000.0,one year,electronic check,Very satisfied with the service,positive,general feedback
CUST694,True,7,3100000.0,21700000.0,month-to-month,mailed check,Disappointed with the flower freshness,negative,product quality
CUST695,False,10,3005000.0,30500000.0,two year,credit card,Flowers always arrive fresh,positive,product quality
CUST696,True,1,3505000.0,3505000.0,month-to-month,mailed check,Not satisfied with the service,negative,customer service
CUST697,False,15,27990000.0,419850.0,one year,credit card,High-quality flowers every time,positive,product quality
CUST698,True,2,2900000.0,5800000.0,month-to-month,electronic check,Too costly for the bouquet size,negative,price complaints
CUST699,False,18,2800000.0,50400000.0,two year,mailed check,Subscription is a great value,positive,price appreciation
CUST700,True,3,3005000.0,9105000.0,month-to-month,credit card,Not impressed with the flower variety,negative,bouquet preferences
CUST701,False,16,2705000.0,44000000.0,one year,electronic check,Always pleased with the service,positive,general feedback
CUST702,True,4,3200000.0,12800000.0,month-to-month,mailed check,Expected better quality,negative,product quality
CUST703,False,12,2900000.0,34800000.0,two year,credit card,Flowers are always a pleasant surprise,positive,general feedback
CUST704,True,5,3305000.0,16705000.0,month-to-month,electronic check,Not worth the monthly fee,negative,price complaints
CUST705,False,20,2705000.0,55000000.0,one year,mailed check,Highly recommend for flower lovers,positive,general feedback
CUST706,True,6,3000000.0,18000000.0,month-to-month,credit card,Quality not as expected,negative,product quality
CUST707,False,22,2605000.0,58300000.0,two year,bank transfer,Love the monthly flower surprise,positive,general feedback
CUST708,True,7,3100000.0,21700000.0,month-to-month,mailed check,Too expensive for the offering,negative,price complaints
CUST709,False,11,2805000.0,31305000.0,one year,credit card,Very satisfied with the bouquets,positive,bouquet preferences
CUST710,True,8,3405000.0,27600000.0,month-to-month,electronic check,Not happy with the delivery service,negative,delivery issues
CUST711,False,10,3000000.0,30000000.0,one year,mailed check,Subscription is a great treat,positive,general feedback
CUST712,True,1,3500000.0,3500000.0,month-to-month,bank transfer,Disappointed with the flower freshness,negative,product quality
CUST713,False,14,2905000.0,41300000.0,two year,credit card,Flowers always arrive in perfect condition,positive,product quality
CUST714,True,2,2900000.0,5800000.0,month-to-month,mailed check,Too pricey for what's offered,negative,price complaints
CUST715,False,17,2800000.0,47600000.0,one year,electronic check,Always a wonderful experience,positive,general feedback
CUST716,True,3,3005000.0,9105000.0,month-to-month,credit card,Expected more variety,negative,bouquet preferences
CUST717,False,19,2705000.0,52205000.0,two year,mailed check,Subscription brings joy every month,positive,general feedback
CUST718,True,4,3200000.0,12800000.0,month-to-month,electronic check,Not satisfied with the bouquet size,negative,price complaints
CUST719,False,21,2605000.0,55605000.0,one year,credit card,Always happy with the flower quality,positive,product quality
CUST720,True,1,3500000.0,3500000.0,month-to-month,bank transfer,Disappointed with the flower freshness,negative,product quality
CUST721,False,13,2900000.0,37700000.0,two year,mailed check,Great customer service,positive,customer service
CUST722,True,2,2905000.0,5900000.0,month-to-month,electronic check,Too costly for the bouquet size,negative,price complaints
CUST723,False,18,2800000.0,50400000.0,one year,credit card,Consistently impressed with the bouquets,positive,bouquet preferences
CUST724,True,3,3005000.0,9105000.0,month-to-month,mailed check,Not satisfied with the delivery,negative,delivery issues
CUST725,False,16,27990000.0,447840.0,two year,electronic check,Subscription is a great value,positive,price appreciation
CUST726,True,4,3200000.0,12800000.0,month-to-month,credit card,Quality has declined,negative,product quality
CUST727,False,12,2900000.0,34800000.0,one year,electronic check,Very happy with the service,positive,general feedback
CUST728,True,5,3305000.0,16705000.0,month-to-month,mailed check,Not enough variety in bouquets,negative,bouquet preferences
CUST729,False,10,3005000.0,30500000.0,two year,credit card,Flowers always arrive fresh and beautiful,positive,product quality
CUST730,True,6,3000000.0,18000000.0,month-to-month,electronic check,Too expensive for the quality,negative,price complaints
CUST731,False,22,2605000.0,58300000.0,one year,mailed check,Consistently high-quality flowers,positive,product quality
CUST732,True,7,3100000.0,21700000.0,month-to-month,credit card,Expected better quality bouquets,negative,product quality
CUST733,False,15,27990000.0,419850.0,two year,electronic check,Highly recommend this service,positive,general feedback
CUST734,True,8,3405000.0,27600000.0,month-to-month,electronic check,Not happy with the flower variety,negative,bouquet preferences
CUST735,False,11,2805000.0,31305000.0,one year,credit card,Always satisfied with the bouquets,positive,bouquet preferences
CUST736,True,1,3500000.0,3500000.0,month-to-month,mailed check,Disappointed with the flower quality,negative,product quality
CUST737,False,17,2800000.0,47600000.0,two year,electronic check,Subscription brings joy every month,positive,general feedback
CUST738,True,2,2905000.0,5900000.0,month-to-month,credit card,Too costly for the bouquet size,negative,price complaints
CUST739,False,19,2705000.0,52205000.0,one year,mailed check,Consistently great flower quality,positive,product quality
CUST740,True,3,3000000.0,9000000.0,month-to-month,electronic check,Not satisfied with the delivery,negative,delivery issues
CUST741,False,14,2905000.0,41300000.0,two year,credit card,Great customer service and flowers,positive,customer service
CUST742,True,4,3200000.0,12800000.0,month-to-month,mailed check,Expected better quality,negative,product quality
CUST743,False,20,2705000.0,55000000.0,one year,credit card,Always impressed with the bouquets,positive,bouquet preferences
CUST744,True,5,3305000.0,16705000.0,month-to-month,electronic check,Not impressed with the flower variants,negative,bouquet preferences
CUST745,False,11,2805000.0,31305000.0,two year,mailed check,"I always have a repeat order in this store, always pleased with the service",positive,general feedback
CUST746,True,6,3000000.0,18000000.0,month-to-month,credit card,Bouquets is boring and need improvements,negative,product quality
CUST747,False,13,2900000.0,37700000.0,one year,electronic check,Consistently high-quality flowers,positive,general feedback
CUST748,True,7,3100000.0,21700000.0,month-to-month,mailed check,Quality not as expected,negative,product quality
CUST749,False,10,3005000.0,30500000.0,two year,credit card,High-quality flowers every month,positive,product quality
CUST750,True,1,3505000.0,3505000.0,month-to-month,mailed check,Not satisfied with the service,negative,customer service
CUST751,False,15,27990000.0,419850.0,one year,credit card,High-quality flowers every time,positive,product quality
CUST752,True,2,2900000.0,5800000.0,month-to-month,electronic check,Too costly for the bouquet size,negative,price complaints
CUST753,False,18,2800000.0,50400000.0,two year,mailed check,Subscription is a great value,positive,price appreciation
CUST754,True,3,3005000.0,9105000.0,month-to-month,credit card,Not impressed with the flower variety,negative,bouquet preferences
CUST755,False,16,2705000.0,44000000.0,one year,electronic check,Always pleased with the service,positive,general feedback
CUST756,True,4,3200000.0,12800000.0,month-to-month,mailed check,Expected better quality,negative,product quality
CUST757,False,12,2900000.0,34800000.0,two year,credit card,Flowers are always a pleasant surprise,positive,general feedback
CUST758,True,5,3305000.0,16705000.0,month-to-month,electronic check,Not worth the monthly fee,negative,price complaints
CUST759,False,20,2705000.0,55000000.0,one year,mailed check,Highly recommend for flower lovers,positive,general feedback
CUST760,True,6,3000000.0,18000000.0,month-to-month,credit card,Quality not as expected,negative,product quality
CUST761,False,22,2605000.0,58300000.0,two year,bank transfer,Love the monthly flower surprise,positive,general feedback
CUST762,True,7,3100000.0,21700000.0,month-to-month,mailed check,Too expensive for the offering,negative,price complaints
CUST763,False,11,2805000.0,31305000.0,one year,credit card,Very satisfied with the bouquets,positive,bouquet preferences
CUST764,True,8,3405000.0,27600000.0,month-to-month,electronic check,Not happy with the delivery service,negative,delivery issues
CUST765,False,10,3000000.0,30000000.0,one year,mailed check,Subscription is a great treat,positive,general feedback
CUST766,True,1,3500000.0,3500000.0,month-to-month,bank transfer,Disappointed with the flower freshness,negative,product quality
CUST767,False,14,2905000.0,41300000.0,two year,credit card,Flowers always arrive in perfect condition,positive,product quality
CUST768,True,2,2900000.0,5800000.0,month-to-month,mailed check,Too pricey for what's offered,negative,price complaints
CUST769,False,17,2800000.0,47600000.0,one year,electronic check,Always a wonderful experience,positive,general feedback
CUST770,True,3,3005000.0,9105000.0,month-to-month,credit card,Expected more variety,negative,bouquet preferences
CUST771,False,19,2705000.0,52205000.0,two year,mailed check,Subscription brings joy every month,positive,general feedback
CUST772,True,4,3200000.0,12800000.0,month-to-month,electronic check,Not satisfied with the bouquet size,negative,price complaints
CUST773,False,21,2605000.0,55605000.0,one year,credit card,Always happy with the flower quality,positive,product quality
CUST774,True,1,3500000.0,3500000.0,month-to-month,bank transfer,Disappointed with the flower freshness,negative,product quality
CUST775,False,13,2900000.0,37700000.0,two year,mailed check,Great customer service,positive,customer service
CUST776,True,2,2905000.0,5900000.0,month-to-month,electronic check,Too costly for the bouquet size,negative,price complaints
CUST777,False,18,2800000.0,50400000.0,one year,credit card,Consistently impressed with the bouquets,positive,bouquet preferences
CUST778,True,3,3005000.0,9105000.0,month-to-month,mailed check,Not satisfied with the delivery,negative,delivery issues
CUST779,False,16,27990000.0,447840.0,two year,electronic check,Subscription is a great value,positive,price appreciation
CUST780,True,4,3200000.0,12800000.0,month-to-month,credit card,Quality has declined,negative,product quality
CUST781,False,12,2900000.0,34800000.0,one year,electronic check,Very happy with the service,positive,general feedback
CUST782,True,5,3305000.0,16705000.0,month-to-month,mailed check,Not enough variety in bouquets,negative,bouquet preferences
CUST783,False,10,3005000.0,30500000.0,two year,credit card,Flowers always arrive fresh and beautiful,positive,product quality
CUST784,True,6,3000000.0,18000000.0,month-to-month,electronic check,Too expensive for the quality,negative,price complaints
CUST785,False,22,2605000.0,58300000.0,one year,mailed check,Consistently high-quality flowers,positive,product quality
CUST786,True,7,3100000.0,21700000.0,month-to-month,credit card,Expected better quality bouquets,negative,product quality
CUST787,False,15,27990000.0,419850.0,two year,electronic check,Highly recommend this service,positive,general feedback
CUST788,True,8,3405000.0,27600000.0,month-to-month,electronic check,Not happy with the flower variety,negative,bouquet preferences
CUST789,False,11,2805000.0,31305000.0,one year,credit card,Always satisfied with the bouquets,positive,bouquet preferences
CUST790,True,1,3500000.0,3500000.0,month-to-month,mailed check,Disappointed with the flower quality,negative,product quality
CUST791,False,17,2800000.0,47600000.0,two year,electronic check,Subscription brings joy every month,positive,general feedback
CUST792,True,2,2905000.0,5900000.0,month-to-month,credit card,Too costly for the bouquet size,negative,price complaints
CUST793,False,19,2705000.0,52205000.0,one year,mailed check,Consistently great flower quality,positive,product quality
CUST794,True,3,3000000.0,9000000.0,month-to-month,electronic check,Not satisfied with the delivery,negative,delivery issues
CUST795,False,14,2905000.0,41300000.0,two year,credit card,Great customer service and flowers,positive,customer service
CUST796,True,4,3200000.0,12800000.0,month-to-month,mailed check,Expected better quality,negative,product quality
CUST797,False,20,2705000.0,55000000.0,one year,credit card,Always impressed with the bouquets,positive,bouquet preferences
CUST798,True,5,3305000.0,16705000.0,month-to-month,electronic check,Not happy with the flower variety,negative,bouquet preferences
CUST799,False,11,2805000.0,31305000.0,two year,mailed check,Always a joy to receive,positive,general feedback
CUST800,True,6,3000000.0,18000000.0,month-to-month,credit card,Too expensive for the quality,negative,price complaints
CUST801,False,13,2900000.0,37700000.0,one year,electronic check,Very satisfied with the service,positive,general feedback
CUST802,True,7,3100000.0,21700000.0,month-to-month,mailed check,Disappointed with the flower freshness,negative,product quality
CUST803,False,10,3005000.0,30500000.0,two year,credit card,Flowers always arrive fresh,positive,product quality
CUST804,True,1,3505000.0,3505000.0,month-to-month,mailed check,Not satisfied with the service,negative,customer service
CUST805,False,15,27990000.0,419850.0,one year,credit card,High-quality flowers every time,positive,product quality
CUST806,True,2,2900000.0,5800000.0,month-to-month,electronic check,Too costly for the bouquet size,negative,price complaints
CUST807,False,18,2800000.0,50400000.0,two year,mailed check,Subscription is a great value,positive,price appreciation
CUST808,True,3,3005000.0,9105000.0,month-to-month,credit card,Not impressed with the flower variety,negative,bouquet preferences
CUST809,False,16,2705000.0,44000000.0,one year,electronic check,Always pleased with the service,positive,general feedback
CUST810,True,4,3200000.0,12800000.0,month-to-month,mailed check,Expected better quality,negative,product quality
CUST811,False,12,2900000.0,34800000.0,two year,credit card,Flowers are always a pleasant surprise,positive,general feedback
CUST812,True,5,3305000.0,16705000.0,month-to-month,electronic check,Not worth the monthly fee,negative,price complaints
CUST813,True,20,2705000.0,55000000.0,one year,mailed check,Highly recommend for flower lovers,positive,general feedback
CUST814,True,6,3000000.0,18000000.0,month-to-month,credit card,Quality not as expected,negative,product quality
CUST815,True,22,2605000.0,58300000.0,two year,bank transfer,Love the monthly flower surprise,positive,general feedback
CUST816,True,7,3100000.0,21700000.0,month-to-month,mailed check,Too expensive for the offering,negative,price complaints
CUST817,True,11,2805000.0,31305000.0,one year,credit card,Very satisfied with the bouquets,positive,bouquet preferences
CUST818,True,8,3405000.0,27600000.0,month-to-month,electronic check,Not happy with the delivery service,negative,delivery issues
CUST819,True,10,3000000.0,30000000.0,one year,mailed check,Subscription is a great treat,positive,general feedback
CUST820,True,1,3500000.0,3500000.0,month-to-month,bank transfer,Disappointed with the flower freshness,negative,product quality
CUST821,True,14,2905000.0,41300000.0,two year,credit card,Flowers always arrive in perfect condition,positive,product quality
CUST822,True,2,2900000.0,5800000.0,month-to-month,mailed check,Too pricey for what's offered,negative,price complaints
CUST823,True,17,2800000.0,47600000.0,one year,electronic check,Always a wonderful experience,positive,general feedback
CUST824,True,3,3005000.0,9105000.0,month-to-month,credit card,Expected more variety,negative,bouquet preferences
CUST825,True,19,2705000.0,52205000.0,two year,mailed check,Subscription brings joy every month,positive,general feedback
CUST826,True,4,3200000.0,12800000.0,month-to-month,electronic check,Not satisfied with the bouquet size,negative,price complaints
CUST827,True,21,2605000.0,55605000.0,one year,credit card,Always happy with the flower quality,positive,product quality
CUST828,True,1,3500000.0,3500000.0,month-to-month,bank transfer,Disappointed with the flower freshness,negative,product quality
CUST829,True,13,2900000.0,37700000.0,two year,mailed check,Great customer service,positive,customer service
CUST830,True,2,2905000.0,5900000.0,month-to-month,electronic check,Too costly for the bouquet size,negative,price complaints
CUST831,True,18,2800000.0,50400000.0,one year,credit card,Consistently impressed with the bouquets,positive,bouquet preferences
CUST832,True,3,3005000.0,9105000.0,month-to-month,mailed check,Not satisfied with the delivery,negative,delivery issues
CUST833,True,16,27990000.0,447840.0,two year,electronic check,Subscription is a great value,positive,price appreciation
CUST834,True,4,3200000.0,12800000.0,month-to-month,credit card,Quality has declined,negative,product quality
CUST835,True,12,2900000.0,34800000.0,one year,electronic check,Very happy with the service,positive,general feedback
CUST836,True,5,3305000.0,16705000.0,month-to-month,mailed check,Not enough variety in bouquets,negative,bouquet preferences
CUST837,True,10,3005000.0,30500000.0,two year,credit card,Flowers always arrive fresh and beautiful,positive,product quality
CUST838,True,6,3000000.0,18000000.0,month-to-month,electronic check,Too expensive for the quality,negative,price complaints
CUST839,True,22,2605000.0,58300000.0,one year,mailed check,Consistently high-quality flowers,positive,product quality
CUST840,True,7,3100000.0,21700000.0,month-to-month,credit card,Expected better quality bouquets,negative,product quality
CUST841,True,15,27990000.0,419850.0,two year,electronic check,Highly recommend this service,positive,general feedback
CUST842,True,8,3405000.0,27600000.0,month-to-month,electronic check,Not happy with the flower variety,negative,bouquet preferences
CUST843,True,11,2805000.0,31305000.0,one year,credit card,Always satisfied with the bouquets,positive,bouquet preferences
